Make,Model,Year,Color,Price,Foreign/Local,Engine Type,Mileage
Toyota,Land,2013,Gray,"KSh 6,000,000",Kenyan Used,Automatic,
Nissan,Dayz,2015,Black,"KSh 875,000",Foreign Used,Automatic,124009
Nissan,Skyline,2008,Black,"KSh 690,000",Kenyan Used,Automatic,215895
Toyota,Harrier,2008,Silver,"KSh 1,550,000",Kenyan Used,Automatic,142298
Toyota,Hilux,2008,Black,"KSh 1,700,000",Kenyan Used,Automatic,186686
Toyota,Harrier,2014,White,"KSh 2,800,000",Kenyan Used,Automatic,95231
Nissan,Note,2014,Silver,"KSh 880,000",Kenyan Used,Automatic,
Toyota,Corolla,2012,White,"KSh 985,000",Kenyan Used,Automatic,167000
Porsche,Cayenne,2009,Brown,"KSh 3,580,000",Kenyan Used,Automatic,
Subaru,Forester,2002,Burgundy,"KSh 550,000",Kenyan Used,Automatic,189000
Toyota,Noah,2005,Silver,"KSh 590,000",Kenyan Used,Automatic,151000
Toyota,Hilux,2009,Gray,"KSh 1,800,000",Kenyan Used,Automatic,201000
Toyota,HiAce,2010,Silver,"KSh 1,400,000",Kenyan Used,Automatic,157000
Honda,Vezel,2016,White,"KSh 2,650,000",Foreign Used,Automatic,26000
Toyota,Vitz,2007,,"KSh 570,000",Kenyan Used,Automatic,224110
Nissan,Teana,2014,White,"KSh 1,390,000",Kenyan Used,Automatic,113000
Mazda,Premacy,2008,,"KSh 550,000",Kenyan Used,Automatic,150556
Toyota,ISIS,2014,Black,"KSh 1,350,000",Kenyan Used,Automatic,76000
Subaru,Forester,2009,Silver,"KSh 1,450,000",Kenyan Used,Automatic,123600
Mazda,CX-5,2013,Red,"KSh 1,550,000",Kenyan Used,Automatic,127000
Toyota,Vanguard,2011,,"KSh 2,000,000",Kenyan Used,Automatic,132000
Subaru,Forester,2010,Silver,"KSh 1,550,000",Kenyan Used,Automatic,110000
Toyota,Passo,2016,Red,"KSh 1,050,000",Foreign Used,Automatic,30000
Nissan,NV200,2016,White,"KSh 1,430,000",Foreign Used,Automatic,
Mazda,Demio,2016,Gray,"KSh 1,290,000",Foreign Used,Automatic,43000
Toyota,Axio,2016,White,"KSh 1,690,000",Foreign Used,Automatic,28000
Toyota,Land,2009,White,"KSh 2,950,000",Kenyan Used,Automatic,125000
Toyota,Axio,2016,Black,"KSh 1,750,000",Foreign Used,Automatic,67854
Toyota,Ractis,2016,White,"KSh 1,450,000",Foreign Used,Automatic,73480
Nissan,X-Trail,2010,Blue,"KSh 1,080,000",Kenyan Used,Automatic,135000
Toyota,Land,2018,White,"KSh 7,650,000",Foreign Used,Automatic,
Toyota,Mark,2010,Red,"KSh 980,000",Kenyan Used,Automatic,
Toyota,Premio,2014,White,"KSh 1,760,000",Foreign Used,Automatic,
Nissan,Skyline,2015,White,"KSh 1,900,000",Foreign Used,Automatic,106000
Volkswagen,Golf,2015,Red,"KSh 1,550,000",Foreign Used,Automatic,62000
Audi,A6,2016,Brown,"KSh 2,700,000",Foreign Used,Automatic,118286
Mazda,Demio,2012,Blue,"KSh 590,000",Kenyan Used,Automatic,168982
Toyota,Allion,2015,Blue,"KSh 1,780,000",Kenyan Used,Automatic,54000
Jeep,Renegade,2016,Blue,"KSh 2,699,999",Foreign Used,Automatic,136468
Toyota,Auris,2016,Black,"KSh 1,999,999",Foreign Used,Automatic,38000
Toyota,Vitz,2016,Green,"KSh 1,250,000",Foreign Used,Automatic,13053
Nissan,Note,2016,White,"KSh 1,350,000",Foreign Used,Automatic,75000
Volkswagen,Up,2016,Black,"KSh 999,999",Foreign Used,Automatic,113000
Mazda,CX-5,2017,Gray,"KSh 3,350,000",Foreign Used,Automatic,98000
Toyota,Sienta,2016,Silver,"KSh 1,899,999",Foreign Used,Automatic,148781
Toyota,Noah,2014,Black,"KSh 1,950,000",Kenyan Used,Automatic,43000
Toyota,Premio,2005,Silver,"KSh 760,000",Kenyan Used,Automatic,185000
Nissan,Sylphy,2015,Silver,"KSh 1,350,000",Kenyan Used,Automatic,121000
Toyota,Allion,2015,Blue,"KSh 1,780,000",Kenyan Used,Automatic,78000
Mercedes-Benz,CLA-Class,2016,Silver,"KSh 3,299,999",Foreign Used,Automatic,73834
BMW,523i,2012,Silver,"KSh 2,430,000",Kenyan Used,Automatic,101003
Toyota,Corolla,1998,Blue,"KSh 320,000",Kenyan Used,Manual,235000
Toyota,Premio,2014,White,"KSh 1,780,000",Foreign Used,Automatic,
Toyota,Land,2018,White,"KSh 7,850,000",Foreign Used,Automatic,
Mercedes-Benz,C220,2016,Gray,"KSh 4,499,999",Foreign Used,Automatic,169934
Nissan,X-Trail,2005,Black,"KSh 470,000",Kenyan Used,Automatic,134000
Volkswagen,Polo,2017,Red,"KSh 1,500,000",Foreign Used,Automatic,57000
BMW,X3,2016,Pearl,"KSh 4,350,000",Foreign Used,Automatic,58000
Nissan,Advan,2016,White,"KSh 790,000",Foreign Used,Automatic,104621
Mercedes-Benz,GLA,2016,Black,"KSh 3,500,000",Foreign Used,Automatic,540000
Toyota,RAV4,2010,White,"KSh 1,550,000",Kenyan Used,Automatic,
Nissan,Note,2016,Black,"KSh 1,300,000",Foreign Used,Automatic,
Toyota,Kluger,2005,Silver,"KSh 1,020,000",Kenyan Used,Automatic,145008
Toyota,Sienta,2017,Silver,"KSh 1,450,000",Foreign Used,Automatic,63809
Land,Rover,2016,White,"KSh 5,400,000",Foreign Used,Automatic,56805
Honda,Fit,2012,Silver,"KSh 600,000",Kenyan Used,Automatic,148000
Volkswagen,Passat,2003,Green,"KSh 460,000",Kenyan Used,Manual,220000
Mitsubishi,Pajero,1985,Red,"KSh 450,000",Kenyan Used,Manual,125000
Nissan,Note,2010,,"KSh 565,000",Kenyan Used,Automatic,
Toyota,Probox,2014,Blue,"KSh 670,000",Kenyan Used,Automatic,178000
Subaru,Impreza,2012,White,"KSh 1,025,000",Kenyan Used,Automatic,
Toyota,Hilux,2021,Gray,"KSh 3,100,000",Kenyan Used,Manual,21000
Toyota,Ractis,2011,Black,"KSh 790,000",Kenyan Used,Automatic,
Nissan,Note,2016,Red,"KSh 950,000",Foreign Used,Automatic,48000
Toyota,Axio,2008,White,"KSh 695,000",Kenyan Used,Automatic,180000
Toyota,Voxy,2008,Silver,"KSh 725,000",Kenyan Used,Automatic,
Mazda,Demio,2013,Blue,"KSh 600,000",Kenyan Used,Automatic,138237
Land,Rover,2016,Green,"KSh 6,500,000",Foreign Used,Automatic,68000
Toyota,Allion,2009,Silver,"KSh 1,000,000",Kenyan Used,Automatic,
Nissan,Note,2016,Silver,"KSh 1,200,000",Foreign Used,Automatic,68064
Toyota,Harrier,2010,Silver,"KSh 1,400,000",Kenyan Used,Automatic,
Ford,Ranger,2016,Blue,"KSh 5,290,000",Foreign Used,Automatic,120000
Toyota,Land,2010,Gray,"KSh 4,300,000",Kenyan Used,Automatic,110000
Nissan,Juke,2015,Black,"KSh 1,390,000",Foreign Used,Automatic,85000
Subaru,Forester,2008,Silver,"KSh 1,250,000",Kenyan Used,Automatic,
Toyota,Corolla,1999,White,"KSh 480,000",Kenyan Used,Automatic,
Volvo,S60,2016,White,"KSh 2,399,999",Foreign Used,Automatic,45000
Nissan,Dayz,2016,Silver,"KSh 850,000",Foreign Used,Automatic,53790
Toyota,Hilux,2015,Silver,"KSh 2,680,000",Kenyan Used,Manual,111000
Lexus,NX,2017,Red,"KSh 4,800,000",Foreign Used,Automatic,70972
Toyota,Hilux,2015,Silver,"KSh 2,680,000",Kenyan Used,Manual,145000
Nissan,Tiida,2008,White,"KSh 475,000",Kenyan Used,Automatic,
Mitsubishi,Lancer,2000,Red,"KSh 220,000",Kenyan Used,Automatic,152314
Toyota,Probox,2007,White,"KSh 540,000",Kenyan Used,Automatic,147000
Toyota,Voxy,2016,White,"KSh 2,380,000",Foreign Used,Automatic,
BMW,X5,2007,Black,"KSh 2,099,999",Kenyan Used,Automatic,
Mazda,CX-5,2016,White,"KSh 2,590,000",Foreign Used,Automatic,120000
Nissan,Note,2013,White,"KSh 699,000",Kenyan Used,Automatic,123957
Mercedes-Benz,E250,2016,White,"KSh 3,800,000",Foreign Used,Automatic,48750
Audi,Q3,2014,White,"KSh 2,700,000",Foreign Used,Automatic,
Nissan,X-Trail,2015,Blue,"KSh 2,400,000",Foreign Used,Automatic,
Nissan,Note,2013,Gray,"KSh 720,000",Kenyan Used,Automatic,120000
Toyota,Auris,2016,Black,"KSh 1,650,000",Foreign Used,Automatic,
Toyota,FJ,2016,Beige,"KSh 5,400,000",Foreign Used,Automatic,68931
Toyota,Land,2012,Gold,"KSh 4,000,000",Kenyan Used,Automatic,
Mitsubishi,Mirage,2016,Purple,"KSh 1,050,000",Foreign Used,Automatic,112000
Volvo,XC60,2016,Gold,"KSh 3,900,000",Foreign Used,Automatic,80963
Nissan,Juke,2015,Silver,"KSh 1,900,000",Foreign Used,Automatic,40000
Toyota,Harrier,2007,Silver,"KSh 1,250,000",Kenyan Used,Automatic,126002
Mazda,Demio,2010,White,"KSh 540,000",Kenyan Used,Automatic,117000
Toyota,Land,2000,Silver,"KSh 3,300,000",Kenyan Used,Automatic,
Mercedes-Benz,C280,2008,Silver,"KSh 1,400,000",Foreign Used,Automatic,27000
Toyota,Harrier,2011,Black,"KSh 1,850,000",Kenyan Used,Automatic,130000
Subaru,Impreza,2015,Black,"KSh 1,450,000",Kenyan Used,Automatic,128000
Honda,Fit,2010,White,"KSh 650,000",Kenyan Used,Automatic,159000
Toyota,Corolla,2010,Black,"KSh 999,999",Kenyan Used,Automatic,219000
Toyota,Harrier,2017,Purple,"KSh 3,550,000",Foreign Used,Automatic,
Mercedes-Benz,E300,2015,White,"KSh 3,880,000",Kenyan Used,Automatic,79564
Nissan,Serena,2016,White,"KSh 1,650,000",Foreign Used,Automatic,
Audi,Q3,2014,Silver,"KSh 2,300,000",Kenyan Used,Automatic,
Toyota,Probox,2014,Gold,"KSh 930,000",Foreign Used,Automatic,120000
Toyota,Mark,2009,White,"KSh 850,000",Kenyan Used,Automatic,110000
Nissan,Cube,2012,Beige,"KSh 660,000",Kenyan Used,CVT,143500
Mitsubishi,Lancer,1999,Green,"KSh 350,000",Kenyan Used,Automatic,
Toyota,TownAce,1999,Gray,"KSh 350,000",Kenyan Used,Automatic,
Mercedes-Benz,E250,2012,Black,"KSh 2,200,000",Kenyan Used,Automatic,123000
Honda,Fit,2012,Purple,"KSh 740,000",Kenyan Used,Automatic,124605
Mazda,CX-5,2014,Pearl,"KSh 1,750,000",Kenyan Used,Automatic,
Toyota,Corolla,2007,Silver,"KSh 710,000",Kenyan Used,CVT,170000
Toyota,Allion,2015,Blue,"KSh 1,750,000",Foreign Used,Automatic,54000
Volvo,S60,2014,Silver,"KSh 1,470,000",Kenyan Used,Automatic,88546
Mazda,Atenza,2016,Gray,"KSh 2,350,000",Foreign Used,Automatic,
Mazda,CX-5,2016,Red,"KSh 3,450,000",Foreign Used,Automatic,
Audi,A4,2017,Brown,"KSh 3,150,000",Foreign Used,Automatic,
Toyota,Land,2007,Silver,"KSh 2,200,000",Kenyan Used,Automatic,150000
Toyota,RAV4,2015,White,"KSh 2,650,000",Kenyan Used,Automatic,
Mitsubishi,Galant,2012,Silver,"KSh 1,395,000",Kenyan Used,Automatic,75000
Toyota,RAV4,2015,White,"KSh 3,200,000",Kenyan Used,Automatic,
Mercedes-Benz,C250,2010,Black,"KSh 2,300,000",Kenyan Used,Automatic,
Toyota,Harrier,2008,Silver,"KSh 1,550,000",Kenyan Used,Automatic,132600
Honda,Fit,2015,Silver,"KSh 1,100,000",Foreign Used,Automatic,65042
Toyota,Hilux,2015,Gray,"KSh 2,670,000",Kenyan Used,Manual,146550
Toyota,Wish,2010,White,"KSh 1,050,000",Kenyan Used,Automatic,122301
Toyota,Premio,2001,Beige,"KSh 470,000",Kenyan Used,Automatic,
Toyota,Wish,2011,White,"KSh 1,030,000",Kenyan Used,Automatic,134520
Land,Rover,2009,Blue,"KSh 2,950,000",Kenyan Used,Automatic,
Toyota,Crown,2010,Gray,"KSh 999,999",Kenyan Used,Automatic,158636
Subaru,Forester,2017,Blue,"KSh 3,350,000",Foreign Used,Automatic,
Toyota,Probox,2011,White,"KSh 680,000",Kenyan Used,Automatic,188000
Toyota,Alphard,2007,Silver,"KSh 900,000",Kenyan Used,Automatic,123808
Toyota,Land,2018,Black,"KSh 7,500,000",Foreign Used,Automatic,46352
Toyota,Axio,2010,White,"KSh 880,000",Kenyan Used,Automatic,126905
Toyota,Ractis,2011,Black,"KSh 780,000",Kenyan Used,Automatic,119600
Mazda,Demio,2013,White,"KSh 555,000",Kenyan Used,Automatic,137000
Toyota,Voxy,2004,Black,"KSh 380,000",Kenyan Used,Automatic,
Nissan,Serena,2010,Blue,"KSh 500,000",Kenyan Used,Automatic,290000
Toyota,Wish,2010,Pearl,"KSh 1,030,000",Kenyan Used,Automatic,130659
Toyota,Succeed,2016,Blue,"KSh 1,250,000",Foreign Used,Automatic,166000
Nissan,X-Trail,2014,Black,"KSh 1,690,000",Kenyan Used,Automatic,
Toyota,Passo,2011,White,"KSh 585,000",Kenyan Used,Automatic,
Lexus,NX,2016,Gray,"KSh 4,500,000",Foreign Used,Automatic,
Toyota,Land,2015,White,"KSh 5,200,000",Foreign Used,Automatic,
Toyota,Land,2009,White,"KSh 7,500,000",Kenyan Used,Automatic,
Jeep,Wrangler,2016,Blue,"KSh 6,499,999",Foreign Used,Automatic,88997
Toyota,Probox,2015,Green,"KSh 950,000",Kenyan Used,Automatic,
Nissan,Note,2014,Blue,"KSh 675,000",Kenyan Used,Automatic,103668
Toyota,Harrier,2012,Black,"KSh 2,080,000",Kenyan Used,Automatic,98565
Volkswagen,Passat,2012,Black,"KSh 1,360,000",Kenyan Used,Automatic,145000
Honda,CR-V,2006,White,"KSh 640,000",Kenyan Used,Automatic,132563
Mazda,Premacy,2003,Silver,"KSh 410,000",Kenyan Used,Automatic,189000
Mitsubishi,Shogun,2017,Silver,"KSh 5,760,000",Foreign Used,Automatic,48400
Toyota,ISIS,2010,Blue,"KSh 565,000",Kenyan Used,Automatic,150000
Mercedes-Benz,E250,2012,Black,"KSh 2,450,000",Kenyan Used,Automatic,87000
Toyota,Sprinter,1999,Silver,"KSh 375,000",Kenyan Used,Automatic,
Subaru,Forester,2012,Silver,"KSh 1,200,000",Kenyan Used,Automatic,
Toyota,Allion,2010,White,"KSh 960,000",Foreign Used,Automatic,137842
Toyota,Wish,2014,Gray,"KSh 1,450,000",Kenyan Used,Automatic,
Toyota,Vitz,2012,Blue,"KSh 700,000",Kenyan Used,Automatic,135682
Mazda,Carol,2016,Silver,"KSh 750,000",Foreign Used,Automatic,76350
Mitsubishi,EK,2016,White,"KSh 720,000",Foreign Used,Automatic,74280
Isuzu,D-MAX,2015,Silver,"KSh 3,350,000",Foreign Used,Manual,82700
Daihatsu,Mira,2016,,"KSh 780,000",Foreign Used,Automatic,68254
Mazda,Axela,2015,Red,"KSh 1,970,000",Foreign Used,Automatic,
Suzuki,Alto,2016,Red,"KSh 750,000",Foreign Used,Automatic,72540
Nissan,Bluebird,2011,Blue,"KSh 695,000",Kenyan Used,Automatic,129000
Mazda,Demio,2014,Blue,"KSh 735,000",Foreign Used,CVT,125444
Mercedes-Benz,A-Class,2016,White,"KSh 2,500,000",Foreign Used,Automatic,31000
Toyota,Hilux,2017,White,"KSh 4,999,999",Foreign Used,Manual,75280
Toyota,Alphard,2008,Silver,"KSh 900,000",Kenyan Used,Automatic,130000
Mercedes-Benz,C180,2013,White,"KSh 2,100,000",Kenyan Used,Automatic,79000
Toyota,Alphard,2008,Silver,"KSh 900,000",Kenyan Used,Automatic,137000
Subaru,Outback,2005,Silver,"KSh 660,000",Kenyan Used,Automatic,
Isuzu,D-MAX,2021,Silver,"KSh 2,600,000",Kenyan Used,Automatic,121000
Suzuki,Alto,2013,Pearl,"KSh 400,000",Kenyan Used,Automatic,132587
Toyota,Hilux,2008,Black,"KSh 2,000,000",Kenyan Used,Automatic,200000
BMW,218d,2016,Teal,"KSh 2,300,000",Foreign Used,Automatic,80963
Toyota,Corolla,2004,Blue,"KSh 495,000",Kenyan Used,Manual,158324
Toyota,Probox,2007,Silver,"KSh 640,000",Kenyan Used,Automatic,146000
Mercedes-Benz,GL-Class,2016,White,"KSh 8,500,000",Foreign Used,Automatic,63000
Toyota,Vitz,2015,Blue,"KSh 950,000",Kenyan Used,Automatic,125000
Toyota,Corolla,2014,Pearl,"KSh 1,380,000",Kenyan Used,Automatic,
Toyota,Premio,2016,Silver,"KSh 2,090,000",Foreign Used,Automatic,106000
Lexus,RX,2017,Gold,"KSh 6,800,000",Foreign Used,Automatic,91307
Mazda,Demio,2011,White,"KSh 585,000",Kenyan Used,Automatic,139000
BMW,X5,2011,Black,"KSh 2,700,000",Kenyan Used,Automatic,99000
Toyota,RAV4,2008,Silver,"KSh 980,000",Kenyan Used,Automatic,
Mazda,Axela,2008,Silver,"KSh 630,000",Kenyan Used,Automatic,158000
Nissan,Teana,2015,White,"KSh 1,350,000",Kenyan Used,Automatic,
Honda,Fit,2012,White,"KSh 690,000",Kenyan Used,Automatic,
Toyota,Axio,2015,Silver,"KSh 1,380,000",Kenyan Used,Automatic,
Mitsubishi,Pajero,2014,Silver,"KSh 3,650,000",Kenyan Used,Automatic,180000
Mazda,Demio,,white,"KSh 1,230,000",Foreign Used,Manual,53610
Toyota,Corolla,2004,White,"KSh 560,000",Kenyan Used,Automatic,
Toyota,Succeed,2016,Silver,"KSh 1,250,000",Kenyan Used,Automatic,83000
Lexus,RX,2017,Brown,"KSh 6,700,000",Foreign Used,Automatic,79153
Ford,Ranger,2016,Black,"KSh 5,500,000",Foreign Used,Automatic,140000
Land,Rover,2009,Blue,"KSh 2,750,000",Kenyan Used,Automatic,190000
Toyota,Passo,2012,White,"KSh 595,000",Kenyan Used,Automatic,114000
Mazda,Demio,2015,White,"KSh 1,250,000",Kenyan Used,Automatic,175000
Toyota,Voxy,2016,Black,"KSh 2,350,000",Foreign Used,Automatic,93000
Nissan,Juke,2011,Red,"KSh 850,000",Kenyan Used,Automatic,105000
Subaru,Forester,2014,Teal,"KSh 2,390,000",Kenyan Used,Automatic,
Daihatsu,Mira,2017,Red,"KSh 850,000",Foreign Used,Automatic,79990
Toyota,Sienta,2016,Silver,"KSh 1,550,000",Foreign Used,Automatic,48000
Toyota,Ractis,2011,Black,"KSh 780,000",Kenyan Used,Automatic,137224
Toyota,RAV4,2008,Blue,"KSh 1,480,000",Kenyan Used,Automatic,64000
Toyota,Harrier,2015,Pearl,"KSh 3,200,000",Foreign Used,Automatic,
Toyota,Hilux,2011,Silver,"KSh 2,350,000",Kenyan Used,Automatic,
Toyota,Passo,2014,Silver,"KSh 735,000",Foreign Used,Automatic,121000
Toyota,Probox,2006,Pearl,"KSh 569,000",Foreign Used,CVT,123444
Toyota,Vanguard,2010,Black,"KSh 1,490,000",Kenyan Used,Automatic,140000
Suzuki,Swift,2016,Green,"KSh 980,000",Foreign Used,Automatic,75000
Toyota,Corolla,2003,White,"KSh 400,000",Kenyan Used,Manual,
Toyota,RAV4,1997,Silver,"KSh 700,000",Kenyan Used,Automatic,
Mercedes-Benz,M,2015,White,"KSh 6,350,000",Foreign Used,Automatic,
Subaru,Legacy,2014,Black,"KSh 1,520,000",Kenyan Used,CVT,120170
Toyota,Probox,2004,White,"KSh 530,000",Kenyan Used,Automatic,145000
Lexus,RX,2006,Blue,"KSh 1,295,000",Kenyan Used,Automatic,183252
Toyota,Land,2008,Black,"KSh 5,950,000",Kenyan Used,Automatic,213000
Toyota,Land,2005,Silver,"KSh 2,700,000",Kenyan Used,Automatic,61845
Toyota,Land,2000,Gray,"KSh 1,250,000",Kenyan Used,Automatic,201663
Toyota,RAV4,2007,Silver,"KSh 1,350,000",Kenyan Used,Automatic,168663
Volkswagen,Amarok,2015,White,"KSh 3,700,000",Foreign Used,Manual,59976
Mercedes-Benz,GLA,2016,Brown,"KSh 4,100,000",Foreign Used,Automatic,54270
Toyota,Premio,2006,Silver,"KSh 750,000",Kenyan Used,Automatic,210632
Isuzu,D-MAX,2015,White,"KSh 3,100,000",Foreign Used,Manual,79985
Audi,Q3,2016,White,"KSh 3,400,000",Foreign Used,Automatic,59800
BMW,X5,2016,Black,"KSh 6,300,000",Foreign Used,Automatic,42345
Mitsubishi,Pajero,2010,Silver,"KSh 2,780,000",Kenyan Used,Automatic,
Toyota,Hilux,2015,Blue,"KSh 3,570,000",Foreign Used,Manual,79000
Toyota,Harrier,2017,Pearl,"KSh 4,000,000",Foreign Used,Automatic,52358
Toyota,bB,2016,Black,"KSh 1,250,000",Foreign Used,Automatic,69785
Toyota,Corolla,2014,Blue,"KSh 1,170,000",Kenyan Used,Automatic,155000
Isuzu,D-MAX,2015,Gray,"KSh 2,900,000",Foreign Used,Manual,152850
Toyota,Land,2016,Blue,"KSh 6,700,000",Foreign Used,Automatic,68725
Nissan,Serena,2016,Pearl,"KSh 1,860,000",Foreign Used,Automatic,
Toyota,Land,2016,White,"KSh 7,200,000",Foreign Used,Automatic,54325
Toyota,Hilux,2013,Silver,"KSh 2,200,000",Foreign Used,Manual,103950
Toyota,Hilux,2016,White,"KSh 3,880,000",Foreign Used,Manual,103500
BMW,523i,2016,White,"KSh 4,050,000",Foreign Used,Automatic,58247
Ford,Ranger,2016,Black,"KSh 4,750,000",Foreign Used,Automatic,66000
Toyota,Land,2016,Silver,"KSh 8,000,000",Foreign Used,Automatic,48000
Toyota,Raum,2008,Red,"KSh 650,000",Kenyan Used,Automatic,156232
Audi,SQ5,2016,,"KSh 5,150,000",Foreign Used,Automatic,
Mazda,CX-5,2016,White,"KSh 2,900,000",Foreign Used,Automatic,158000
Toyota,Succeed,2004,Silver,"KSh 500,000",Kenyan Used,Automatic,
Mazda,Demio,2016,Blue,"KSh 1,280,000",Foreign Used,Automatic,
Toyota,Land,2018,Black,"KSh 8,500,000",Foreign Used,Automatic,35000
BMW,X1,2015,Black,"KSh 2,450,000",Foreign Used,Automatic,
Toyota,Land,2001,White,"KSh 1,180,000",Kenyan Used,Automatic,129000
Toyota,Crown,2010,Silver,"KSh 1,050,000",Kenyan Used,Automatic,133588
Mazda,Demio,2013,White,"KSh 650,000",Kenyan Used,Automatic,
BMW,X1,,Black,"KSh 3,150,000",Foreign Used,Automatic,
Mazda,CX-5,2017,Gray,"KSh 3,450,000",Foreign Used,Automatic,
Toyota,Belta,2009,Silver,"KSh 620,000",Kenyan Used,Automatic,141522
Honda,CR-V,2014,Black,"KSh 980,000",Kenyan Used,Automatic,110000
Toyota,Hilux,2015,Silver,"KSh 1,565,000",Kenyan Used,Manual,146205
Suzuki,Alto,2017,White,"KSh 450,000",Kenyan Used,Automatic,199819
Toyota,Corolla,2015,Blue,"KSh 2,000,000",Foreign Used,Manual,155972
Mitsubishi,Galant,2006,Blue,"KSh 250,000",Kenyan Used,Manual,250000
Mercedes-Benz,C200,2007,Black,"KSh 1,180,000",Kenyan Used,Automatic,
Suzuki,Alto,2015,White,"KSh 590,000",Kenyan Used,Automatic,98052
BMW,X1,2016,White,"KSh 3,150,000",Foreign Used,Automatic,
Toyota,Harrier,2015,Black,"KSh 3,250,000",Kenyan Used,Automatic,86000
Toyota,Hilux,2009,Black,"KSh 2,200,000",Kenyan Used,Automatic,
Toyota,Premio,2007,Silver,"KSh 540,000",Kenyan Used,Automatic,
Toyota,Hilux,2009,Black,"KSh 2,150,000",Kenyan Used,Automatic,113000
Subaru,Forester,2013,Black,"KSh 2,050,000",Kenyan Used,CVT,136000
Toyota,Axio,2016,Pearl,"KSh 1,620,000",Foreign Used,Automatic,70000
Mazda,Carol,2015,Silver,"KSh 730,000",Foreign Used,Automatic,200556
Toyota,Spade,2015,White,"KSh 1,099,000",Foreign Used,Automatic,62000
Suzuki,Swift,2016,Pearl,"KSh 1,090,000",Foreign Used,Automatic,42000
Toyota,Noah,2016,Black,"KSh 2,580,000",Foreign Used,Automatic,79000
Toyota,Corolla,2017,Silver,"KSh 1,650,000",Foreign Used,Automatic,105000
Suzuki,Jimny,2014,Black,"KSh 1,600,000",Kenyan Used,Automatic,120000
Volkswagen,Golf,2016,Blue,"KSh 2,250,000",Foreign Used,Automatic,
Mercedes-Benz,GLE43,2017,Blue,"KSh 9,850,000",Foreign Used,Automatic,72000
Mercedes-Benz,C200,2015,Gray,"KSh 3,750,000",Foreign Used,Automatic,19029
Isuzu,D-MAX,2012,Pearl,"KSh 1,450,000",Kenyan Used,Manual,
Toyota,Probox,2013,Silver,"KSh 699,999",Kenyan Used,Automatic,174000
Nissan,X-Trail,2004,Beige,"KSh 435,000",Kenyan Used,Automatic,205000
Toyota,Premio,2017,Silver,"KSh 2,300,000",Foreign Used,Automatic,58000
Toyota,Wish,2005,Black,"KSh 835,000",Kenyan Used,Automatic,150200
Mercedes-Benz,E250,2011,Black,"KSh 2,250,000",Kenyan Used,Automatic,85000
Mercedes-Benz,M,2015,White,"KSh 5,100,000",Foreign Used,Automatic,72000
Toyota,Avensis,2015,Pearl,"KSh 1,920,000",Foreign Used,CVT,128698
Toyota,IST,2016,White,"KSh 1,550,000",Foreign Used,Automatic,81000
Mazda,Atenza,2016,Red,"KSh 2,190,000",Kenyan Used,Automatic,100000
Toyota,Land,2017,Black,"KSh 7,000,000",Foreign Used,Automatic,58157
Subaru,Legacy,,Black,"KSh 2,400,000",Foreign Used,Automatic,103374
Honda,CR-V,2007,Black,"KSh 1,000,000",Kenyan Used,Automatic,172931
Toyota,HiAce,2016,Silver,"KSh 2,700,000",Foreign Used,Automatic,
Toyota,HiAce,2012,White,"KSh 1,550,000",Kenyan Used,Automatic,230494
Toyota,Belta,2010,Silver,"KSh 590,000",Kenyan Used,Automatic,97000
BMW,320d,2016,Pearl,"KSh 2,600,000",Foreign Used,Automatic,83682
Toyota,Premio,2008,Silver,"KSh 870,000",Kenyan Used,Automatic,187000
Toyota,Hilux,2021,Beige,"KSh 3,950,000",Kenyan Used,Manual,22000
Nissan,Teana,2016,Blue,"KSh 1,650,000",Foreign Used,Automatic,92000
Honda,Fit,2013,White,"KSh 850,000",Kenyan Used,Automatic,123500
Mazda,Demio,2015,White,"KSh 1,150,000",Foreign Used,Automatic,82000
Honda,Fit,2014,White,"KSh 980,000",Kenyan Used,Automatic,132000
Isuzu,D-MAX,2007,White,"KSh 1,400,000",Kenyan Used,Manual,64350
Mazda,Axela,2016,Red,"KSh 1,800,000",Foreign Used,Automatic,103696
Toyota,Corolla,2016,Black,"KSh 1,650,000",Foreign Used,Automatic,94241
Nissan,March,2012,Silver,"KSh 430,000",Kenyan Used,Automatic,
Mazda,Demio,2016,Red,"KSh 1,350,000",Foreign Used,Automatic,97000
Toyota,Crown,,white,"KSh 3,100,000",Foreign Used,Automatic,89361
